"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","FR","France",6.473183260,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","HR","Croatia",0.506561730,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","HU","Hungary",3.148781980,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","IE","Ireland",11.536991000,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","IS","Iceland",9.329544720,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","IT","Italy",2.184434830,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","LT","Lithuania",2.116579640,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","LU","Luxembourg",0.153242180,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","LV","Latvia",3.498520300,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","MT","Malta",6.127798100,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","NL","Netherlands",14.558414380,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","NO","Norway",10.790144680,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","PL","Poland",3.464330490,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","PT","Portugal",3.441598120,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","RO","Romania",0.359474130,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","SE","Sweden",12.686315330,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","SI","Slovenia",12.090995120,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","SK","Slovakia",1.807221460,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2018","UK","United Kingdom",8.495939770,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","AT","Austria",6.251798130,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","BE","Belgium",-,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","BG","Bulgaria",0.479041300,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","CY","Cyprus",1.352725750,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","CZ","Czechia",4.088843100,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","DK","Denmark",9.908921240,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","EE","Estonia",4.183194080,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","EL","Greece",0.423882980,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","ES","Spain",6.016932550,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","EUEEA30_21","EU/EEA (without UK)",5.137924000,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","EUEEAUK_21","EU/EEA (with UK until 2019)",5.585732000,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","FI","Finland",12.087102790,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","FR","France",6.700843440,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","HR","Croatia",0.706192400,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","HU","Hungary",2.789760960,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","IE","Ireland",9.051793430,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","IS","Iceland",12.355100160,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","IT","Italy",2.320579530,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","LT","Lithuania",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","LU","Luxembourg",0.187322370,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","LV","Latvia",3.900006040,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","MT","Malta",4.056273330,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","NL","Netherlands",12.446061440,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","NO","Norway",10.962796810,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","PL","Poland",4.092219770,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","PT","Portugal",4.144007390,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","RO","Romania",0.357155870,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","SE","Sweden",11.889511570,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","SI","Slovenia",12.123348690,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","SK","Slovakia",2.260026510,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2019","UK","United Kingdom",7.986864890,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","AT","Austria",3.616508010,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","BE","Belgium",-,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","BG","Bulgaria",0.142580130,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","CY","Cyprus",0.437032110,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","CZ","Czechia",2.092322550,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","DK","Denmark",5.776903470,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","EE","Estonia",1.648205960,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","EL","Greece",0.156416230,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","ES","Spain",2.526711890,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","EUEEA30_21","EU/EEA (without UK)",2.533465000,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","EUEEAUK_21","EU/EEA (with UK until 2019)",2.533465000,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","FI","Finland",5.208029450,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","FR","France",3.735056140,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","HR","Croatia",0.260937730,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","HU","Hungary",1.795087520,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","IE","Ireland",5.174909420,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","IS","Iceland",5.948491350,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","IT","Italy",0.701457070,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","LT","Lithuania",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","LU","Luxembourg",5.103561630,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","LV","Latvia",3.193998370,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","MT","Malta",1.623967790,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","NL","Netherlands",7.006556680,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","NO","Norway",5.301621770,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","PL","Poland",1.568098130,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","PT","Portugal",2.126003550,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","RO","Romania",0.126668930,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","SE","Sweden",5.765307130,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","SI","Slovenia",7.437786020,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2020","SK","Slovakia",0.978656760,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","AT","Austria",4.047769460,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","BE","Belgium",-,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","BG","Bulgaria",0.044121700,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","CY","Cyprus",0.325226560,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","CZ","Czechia",2.227978820,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","DK","Denmark",5.474057680,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","EE","Estonia",0.983656410,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","EL","Greece",0.185182690,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","ES","Spain",1.975517080,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","EUEEA30_21","EU/EEA (without UK)",2.469585000,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","EUEEAUK_21","EU/EEA (with UK until 2019)",2.469585000,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","FI","Finland",5.066031870,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","FR","France",3.396741720,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","HR","Croatia",0.019185720,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","HU","Hungary",2.590945940,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","IE","Ireland",3.607418600,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","IS","Iceland",4.890913670,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","IT","Italy",0.650632880,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","LI","Liechtenstein",2.272464030,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","LT","Lithuania",0.814423930,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","LU","Luxembourg",6.769433880,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","LV","Latvia",3.321580840,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","MT","Malta",0.347360240,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","NL","Netherlands",6.229905330,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","NO","Norway",5.644619750,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","PL","Poland",2.412974270,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","PT","Portugal",2.044673000,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","RO","Romania",0.050484470,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","SE","Sweden",6.449032870,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","SI","Slovenia",7.735437450,""
"Invasive pneumococcal disease","Confirmed cases","Age standardised rate","N/100000","2021","SK","Slovakia",0.616032900,""
